['%OpenBCI Raw EEG Data']
['%']
['%Sample Rate = 250.0 Hz']
['%First Column = SampleIndex']
['%Last Column = Timestamp ']
['%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data']
7, 37257.41, 5465.14, 2664.53, 10642.74, -26834.77, -18580.02, -10784.65, -33483.40, 0.000, 0.000, 0.000, 19:25:50.654
8, 22445.96, -4151.95, -5721.87, 6866.12, -22289.20, -14126.70, -6376.46, -27354.00, 0.000, 0.000, 0.000, 19:25:50.654
9, 27940.19, 9797.91, 6755.01, 7131.19, -31819.47, -23454.09, -16080.76, -37055.73, 0.000, 0.000, 0.000, 19:25:50.654
10, 38075.19, 27506.57, 21683.34, 6425.95, -50983.34, -42210.80, -35441.39, -57943.74, 0.000, 0.000, 0.000, 19:25:50.654
11, 38902.16, 29986.05, 23988.32, 4605.13, -67492.77, -58366.08, -52121.14, -75040.86, 0.000, 0.000, 0.000, 19:25:50.655
12, 30368.11, 20769.11, 15544.21, 3850.45, -72853.85, -63614.02, -57642.18, -80588.97, 0.052, 0.010, 0.972, 19:25:50.655
13, 23081.93, 15260.14, 9262.18, 2482.14, -76082.09, -66776.26, -61032.91, -83953.73, 0.000, 0.000, 0.000, 19:25:50.655
14, 24259.51, 21136.14, 10456.57, -2503.62, -89628.01, -80031.06, -74751.80, -97662.88, 0.000, 0.000, 0.000, 19:25:50.655
15, 23231.64, 22176.28, 9697.37, -3329.67, -101352.73, -91503.99, -86644.95, -109540.42, 0.000, 0.000, 0.000, 19:25:50.655
16, 17503.16, 15566.40, 5699.45, -353.81, -101570.10, -91718.97, -87022.31, -109871.12, 0.000, 0.000, 0.000, 19:25:50.655
17, 11334.32, 7490.27, 646.28, 4708.19, -93465.65, -83790.88, -79074.97, -101853.48, 0.000, 0.000, 0.000, 19:25:50.655
18, 7509.22, 5328.97, -1516.59, 8107.71, -88128.50, -78565.58, -73898.33, -96612.41, 0.000, 0.000, 0.000, 19:25:50.655
19, 8496.86, 12005.61, 195.94, 6780.80, -97608.74, -87837.32, -83547.11, -106238.20, 0.000, 0.000, 0.000, 19:25:50.656
20, 9024.72, 12671.11, -454.46, 4729.14, -106740.39, -96769.23, -92841.77, -115512.16, 0.000, 0.000, 0.000, 19:25:50.656
21, 7014.65, 7177.06, -4063.35, 5910.83, -105033.50, -95096.86, -91290.80, -113911.66, 0.000, 0.000, 0.000, 19:25:50.656
22, -14.77, 2336.74, -8841.41, 10015.48, -95856.33, -86112.91, -82264.32, -104814.28, 0.040, 0.010, 0.970, 19:25:50.656
23, -4295.09, 2810.78, -10945.02, 13347.68, -90145.95, -80519.99, -76712.39, -99194.55, 0.000, 0.000, 0.000, 19:25:50.656
24, 1151.07, 11002.56, -6555.63, 12024.21, -99048.38, -89227.47, -85782.69, -108237.63, 0.000, 0.000, 0.000, 19:25:50.656
25, 3496.77, 12888.33, -3516.87, 10709.59, -107592.35, -97584.61, -94488.35, -116919.49, 0.000, 0.000, 0.000, 19:25:50.656
26, 971.72, 7188.79, -4550.50, 12569.19, -105564.07, -95596.42, -92613.53, -114991.98, 0.000, 0.000, 0.000, 19:25:50.656
27, -4097.03, 721.42, -7364.61, 16209.13, -95895.73, -86325.14, -83291.16, -105596.43, 0.000, 0.000, 0.000, 19:25:50.657
